四,conscience,,研纲,conscience,高考,conscience
四,conscientious,,研纲,conscientious,,
四,conscious,consciousness;unconscious(高考),研纲,conscious,初中,conscious;unconscious
六,consecutive,,研纲,consecutive,,
四,consensus,,研纲,consensus,高考,consensus
四,consent,,研纲,consent,,
四,consequence,consequent;consequently,研纲,consequence;consequently,初中,consequence
四,conservative,,研纲,conservative,高考,conservative
六,conserve,conservation,研纲,conservation,高考,conservation
四,consider,consideration;considering,研纲,consider,初中,consider;consideration
四,considerable,,研纲,considerable,,
四,considerate,,研纲,considerate,高考,considerate
四,consist,,研纲,consist,初中,consist
四,consistent,consistency,研纲,consistent,高考,consistent
六,console,consolation,研纲,console,,
四,consolidate,consolidation,研纲,consolidate,,
六,conspicuous,,研纲,conspicuous,,
六,conspire,conspiracy,研纲,conspiracy,,
四,constant,,研纲,constant,初中,constant
六,constituent,constituency,研纲,constituent,,
四,constitute,,研纲,constitute,,
四,constitution,constitutional,研纲,constitution,高考,constitution
六,constrain,constraint,研纲,constrain,,
四,construct,construction,研纲,construct,初中,construct;construction
六,consulate,consul,,,,
四,consult,consultation;consultative;consultant,研纲,consult;consultant,初中,consult;consultant
四,consume,consumer;consumption,研纲,consume;consumption,高考,consume;consumer
四,contact,,研纲,contact,初中,contact
六,contagious,,研纲,contagious,,
四,contain,container;containment,研纲,contain,初中,contain;container
四,contaminate,contamination,研纲,contaminate,,
六,contemplate,contemplation;contemplative,研纲,contemplate,,
四,contemporary,,研纲,contemporary,高中,contemporary
四,contempt,contemptible,研纲,contempt,高中,contempt
四,contend,contention;contentious,研纲,contend,,
四,content,contented,研纲,content,初中,content
四,contest,contestant,研纲,contest,初中,contest
四,context,contextual,研纲,context,高中,context
四,continent,continental,研纲,continent,初中,continent
六,contingent,,,,,
四,continue,continuation;continual;continuous;continuity,研纲,continue;continual;continuous,初中,continue;continuous
四,contract,contractor;contraction,研纲,contract,初中,contract
四,contradict,contradiction;contradictory,研纲,contradict,高考,contradict;contradictory
四,contrary,,研纲,contrary,高中,contrary
四,contrast,,研纲,contrast,初中,contrast
四,contribute,contribution;contributor,研纲,contribute;contribution,初中,contribute;contribution
六,contrive,,研纲,contrive,,
四,control,,研纲,control,初中,control
四,controversy,controversial,研纲,controversy;controversial,高考,controversial
六,convene,,,,,
四,convenient,convenience,研纲,convenient;convenience,初中,convenient;convenience
四,convention,conventional,研纲,convention,初中,convention;conventional
六,converge,convergence,研纲,converge,,
四,converse,conversation;conversely(研),研纲,conversation;conversely,初中,conversation
四,convert,conversion;convertible,研纲,convert;conversion,初中,convert
四,convey,conveyance,研纲,convey,高考,convey
六,convict,conviction,研纲,convict;conviction,,
四,convince,convincing,研纲,convince,初中,convince
六,convoy,,,,,
四,cook,cooker,研纲,cook,小学,cook;cooker
无,cookery,,,,高中,cookery
四,cookie,,,,高考,cookie
四,cool,,研纲,cool,小学,cool
四,cooperate,cooperation;cooperative,研纲,cooperate;cooperative,高中,cooperate
四,coordinate,coordination;coordinator,研纲,coordinate,,
四,cop,,研纲,cop,,
四,cope,,研纲,cope,高中,cope
四,copper,,研纲,copper,高中,copper
四,copy,,研纲,copy,小学,copy
四,copyright,,研纲,copyright,,
六,coral,,,,,
四,cord,,研纲,cord,高中,cord
六,cordial,cordiality,研纲,cordial,,
四,core,,研纲,core,,
六,cork,,,,,
四,corn,,研纲,corn,小学,corn
四,corner,,研纲,corner,初中,corner
四,cornerstone,,,,,
六,corporal,,,,,
四,corporation,corporate,研纲,corporation,高中,corporation
四,corps,,,,,
六,corpse,,,,,
四,correct,correction;corrective,研纲,correct,小学,correct;correction
六,correlate,correlation;correlative,研纲,correlate,,
四,correspond,correspondence;correspondent;corresponding,研纲,correspond;correspondence;correspondent,高考,correspond;correspondent
四,corridor,,研纲,corridor,高中,corridor
六,corrode,corrosion,研纲,corrode,,
四,corrupt,corruption,研纲,corrupt,高考,corrupt
六,cosmetic,,,,初中,cosmetic(s)
六,cosmopolitan,,,,,
四,cosmos,cosmic,研纲,cosmic,高中,cosmic
四,cost,costly,研纲,cost;costly,初中,cost
四,costume,,研纲,costume,,
四,cottage,,研纲,cottage,初中,cottage
四,cotton,,研纲,cotton,初中,cotton
四,couch,,研纲,couch,高中,couch
四,cough,,研纲,cough,初中,cough
四,could,,研纲,could,高考,could
四,council,council(l)or,研纲,council,初中,council
四,counsel,counsel(l)or,研纲,counsel,,
四,count,,研纲,count,小学,count
四,countdown,,,,,
四,counter,,研纲,counter,初中,counter
六,counteract,counteraction,,,,
六,counterfeit,,,,,
四,counterpart,,研纲,counterpart,,
四,country,,研纲,country,初中,country
四,countryside,,研纲,countryside,高中,countryside
四,county,,研纲,county,初中,county
六,coup(d'état),,,,,
四,couple,,研纲,couple,初中,couple
四,coupon,,研纲,coupon,,
四,courage,courageous,研纲,courage,初中,courage
四,course,,研纲,course,初中,course
四,court,,研纲,court,初中,court
六,courtesy,,研纲,courtesy,,
四,courtyard,,研纲,courtyard,高考,courtyard
四,cousin,,研纲,cousin,小学,cousin
四,cover,coverage,研纲,cover,初中,cover
四,cow,,研纲,cow,小学,cow
四,coward,cowardly;cowardice,研纲,coward,,
四,cowboy,,,,,
六,cozy/-sy,,研纲,cozy/cosy,高考,cozy/-sy
四,crab,,研纲,crab,,
四,crack,,研纲,crack,初中,crack
六,crackdown,,,,,
四,cracker,,,,,
六,cradle,,研纲,cradle,,
四,craft,,研纲,craft,初中,craft
六,cram,,,,,
四,crane,,研纲,crane,,
四,crash,,研纲,crash,初中,crash
六,crate,,,,,
六,crave,,,,,
四,crawl,,研纲,crawl,高中,crawl
无,crayon,,,,高考,crayon
四,crazy,craze,研纲,crazy,初中,crazy
四,cream,creamy,研纲,cream,初中,cream
四,create,creation;creative;creator,研纲,create;creative,初中,create;creative
四,creature,,研纲,creature,初中,creature
六,credential,,研纲,credential,,
六,credible,credibility,,,,
四,credit,creditable,研纲,credit,初中,credit
四,creep,,研纲,creep,,
四,crew,,研纲,crew,初中,crew
六,cricket,,研纲,cricket,高中,cricket
四,crime,criminal,研纲,crime;criminal,初中,crime;criminal
六,cripple,,研纲,cripple,高中,cripple
四,crisis,,研纲,crisis/(pl.crises),初中,crisis
六,crisp,,研纲,crisp,,
四,criterion,,研纲,criterion/(pl.criteria/criterions),高考,criterion
四,criticize/-ise,criticism;critic;critical,研纲,criticize/-ise;criticism;critic;critical,初中,criticize;critical
四,crocodile,,,,,
四,crop,,研纲,crop,初中,crop
四,cross,crossing,研纲,cross,小学,cross;crossing
无,crossroads,,,,高考,crossroads
六,crouch,,,,,
六,crow,,研纲,crow,,
四,crowd,crowded,研纲,crowd,初中,crowd
四,crown,,研纲,crown,高中,crown
四,crucial,,研纲,crucial,高中,crucial
六,crude,,研纲,crude,,
四,cruel,cruelty,研纲,cruel,初中,cruel
四,cruise,cruiser,研纲,cruise,,
六,crumble,,,,,
六,crunch,,,,,
四,crush,,研纲,crush,,
六,crust,,研纲,crust,,
四,cry,,研纲,cry,小学,cry
四,crystal,,研纲,crystal,高中,crystal
六,cub,,,,,
四,cube,cubic,研纲,cube,高考,cube;cubic
四,cucumber,,研纲,cucumber,,
四,cue,,研纲,cue,,
六,cuisine,,,,高考,cuisine
六,culminate,culmination,,,,
无,culprit,,研纲,culprit,,
六,cult,,,,,
四,cultivate,cultivation,研纲,cultivate,高中,cultivate
四,culture,cultural,研纲,culture,初中,culture
六,cumulative,,,,,
六,cunning,,研纲,cunning,,
四,cup,,研纲,cup,小学,cup
四,cupboard,,研纲,cupboard,初中,cupboard
四,curb,,研纲,curb,,
四,cure,curable,研纲,cure,初中,cure
六,curfew,,,,,
四,curious,curiosity,研纲,curious;curiosity,初中,curious;curiosity
四,curl,,研纲,curl,高中,curl
四,currency,,研纲,currency,初中,currency
四,current,currently,研纲,current,初中,current
四,curriculum,,研纲,curriculum/(pl.curricula),高中,curriculum
四,curse,,研纲,curse,,
六,curtail,,,,,
四,curtain,,研纲,curtain,初中,curtain
四,curve,,研纲,curve,高中,curve
四,cushion,,研纲,cushion,初中,cushion
六,custody,,,,,
四,custom,customary,研纲,custom,高中,custom
四,customer,,研纲,customer,初中,customer
四,customs,,,,高考,customs
四,cut,,研纲,cut,小学,cut
四,cute,,,,高中,cute
四,cyberspace,,研纲,cyberspace,,
四,cycle,cycling;cyclist,研纲,cycle,初中,cycle;cyclist
六,cylinder,,研纲,cylinder,,
六,cynical,cynicism,,,,
四,dad(dy),,,,小学,dad(dy)
四,daily,,研纲,daily,初中,daily
四,dairy,,研纲,dairy,高中,dairy
四,dam,,研纲,dam,高考,dam
四,damage,,研纲,damage,初中,damage
四,damn,,研纲,damn,高中,damn
四,damp,dampen,研纲,damp,高中,damp
四,dance,,研纲,dance,小学,dance
四,danger,dangerous,研纲,danger;dangerous,高中,danger;dangerous
四,dare,daring,研纲,dare,初中,dare
四,dark,darkness;darken,研纲,dark,小学,dark;darkness
四,darling,,研纲,darling,高中,darling
六,dart,,,,,
四,dash,,研纲,dash,高中,dash
四,data,datum,研纲,data,初中,data
四,database,,研纲,database,高考,database
四,date,dating,研纲,date,小学,date
四,daughter,,研纲,daughter,小学,daughter
无,daunt,,研纲,daunt,,
四,dawn,,研纲,dawn,高中,dawn
四,day,daily,研纲,day,小学,day
四,daylight,,研纲,daylight,,
六,dazzle,,研纲,dazzle,,
四,dead,,研纲,dead,高中,dead
四,deadline,,研纲,deadline,高考,deadline
六,deadlock,,,,,
四,deadly,,研纲,deadly,,
四,deaf,,研纲,deaf,高中,deaf
四,deal,dealer;dealing,研纲,deal;dealer,初中,deal
四,dean,,研纲,dean,,
四,dear,,研纲,dear,小学,dear
四,death,,研纲,death,初中,death
四,debate,,研纲,debate,初中,debate
六,debris,,,,,
四,debt,debtor,研纲,debt,初中,debt
六,debut,,研纲,debut,,
四,decade,,研纲,decade,初中,decade
四,decay,,研纲,decay,,
四,deceive,deceit;deception;deceptive,研纲,deceive;deceit,高中,deceive
四,December,,研纲,December,小学,December/Dec.
四,decent,,研纲,decent,,
四,decide,decision;decisive,研纲,decide;decision;decisive,初中,decide;decision
六,decimal,,研纲,decimal,,
四,deck,,研纲,deck,高中,deck
四,declare,declaration;declarative,研纲,declare;declaration,初中,declare
四,decline,,研纲,decline,高中,decline
无,decode,,,,高中,decode
四,decorate,decoration;decorative,研纲,decorate,初中,decorate;decoration
四,decrease,,研纲,decrease,高中,decrease
六,decree,,,,,
六,dedicate,dedication,研纲,dedicate,,
六,deduce,deducible,研纲,deduce,,
六,deduct,deduction;deductive;deductible,研纲,deduct,,
四,deed,,研纲,deed,高中,deed
四,deem,,研纲,deem,,
四,deep,deeply;depth,研纲,deep,小学,deep
四,deer,,研纲,deer/(pl.deer),高中,deer
六,default,,研纲,default,,
四,defeat,,研纲,defeat,初中,defeat
四,defect,defective;defection,研纲,defect,,
四,defend,defense/-ce;defensive;defendant,研纲,defend;defense/-ence;defendant,初中,defend;defense/-ce
六,defer,,研纲,defer,,
四,deficient,deficiency,研纲,deficiency,,
四,deficit,,研纲,deficit,,
四,define,definition,研纲,define;definition,高中,define
四,definite,definitely,研纲,definite,初中,definite
无,deforestation,,,,高中,deforestation
四,defy,defiance;defiant,研纲,defy,,
六,degenerate,degeneration,研纲,degenerate,,
六,degrade,degradation,,,,
四,degree,,研纲,degree,初中,degree
四,delay,,研纲,delay,初中,delay
四,delegate,delegation,研纲,delegate,,
四,delete,deletion,研纲,delete,高考,delete
四,deliberate,deliberation;deliberately(高考),研纲,deliberate,初中,deliberate;deliberately
六,delicacy,,,,,
四,delicate,,研纲,delicate,高中,delicate
四,delicious,,研纲,delicious,高中,delicious
四,delight,delightful;delighted(高考),研纲,delight,高中,delight;delighted
四,deliver,delivery,研纲,deliver;delivery,初中,deliver;delivery
六,delude,delusion,,,,
四,demand,demanding,研纲,demand,初中,demand
四,democracy,democratic;democrat,研纲,democracy;democratic,高中,democracy
六,demographic,,,,,
四,demonstrate,demonstration/demo;demonstrative,研纲,demonstrate,初中,demonstration
六,denote,denotation,研纲,denote,,
六,denounce,denunciation,研纲,denounce,,
四,dense,density,研纲,dense;density,高中,dense
四,dent,,,,,
四,dental,,研纲,dental,,
四,dentist,,研纲,dentist,高中,dentist
四,deny,denial,研纲,deny;denial,初中,deny
四,depart,departure,研纲,depart;departure,高中,depart;departure
四,department,,研纲,department,初中,department(Dept.)
四,depend,dependent;dependence;dependable,研纲,depend;dependent,初中,depend;dependent
六,depict,depiction,研纲,depict,,
六,deplete,depletion,,,,
六,deplore,,研纲,deplore,,
六,deploy,deployment,,,,
六,deport,deportation,,,,
四,deposit,,研纲,deposit,初中,deposit
六,depot,,,,,
六,depreciate,depreciation,,,,
四,depress,depression,研纲,depress,高中,depress
四,deprive,deprivation,研纲,deprive,,
四,depth,,研纲,depth,初中,depth
四,deputy,,研纲,deputy,,
六,derail,derailment,,,,
六,deregulate,deregulation,,,,
四,derive,derivative;derivation,研纲,derive,,
四,descend,descent;descendant,研纲,descend;descent;descendant,,
四,describe,description;descriptive,研纲,describe;description,初中,describe;description
四,desert,desertion,研纲,desert,初中,desert
四,deserve,,研纲,deserve,初中,deserve
四,design,designer,研纲,design,初中,design
六,designate,designation,研纲,designate,,
四,desire,desirable;desirability;desirous,研纲,desire;desirable,初中,desire
四,desk,,研纲,desk,小学,desk
四,desktop,,,,高中,desktop
六,desolate,,研纲,desolate,,
四,despair,desperate,研纲,despair;desperate,初中,desperate
四,despatch,,,,,
六,despise,,研纲,despise,,
四,despite,,研纲,despite,高中,despite
四,dessert,,研纲,dessert,高考,dessert
四,destination,,研纲,destination,高中,destination
六,destiny,destined,研纲,destiny,,
四,destroy,destruction;destructive,研纲,destroy;destruction;destructive,初中,destroy;destruction
六,detach,detached;detachment,研纲,detach,,
四,detail,detailed,研纲,detail,初中,detail
六,detain,detention,研纲,detain,,
四,detect,detection;detective;detector(研),研纲,detect;detective;detector,初中,detective
六,deter,deterrent,,,,
六,detergent,,,,,
四,deteriorate,deterioration,研纲,deteriorate,,
四,determine,determination;determined,研纲,determine,高考,determine;determination;determined
六,detriment,detrimental,,,,
六,devastate,devastating;devastation,,,,
四,develop,development;developmental;developer,研纲,develop,初中,develop;development
六,deviate,deviation,研纲,deviate,,
四,device,,研纲,device,初中,device
四,devil,,研纲,devil,,
四,devise,,研纲,devise,,
四,devote,devotion,研纲,devote,高中,devote;devotion
六,devour,,,,,
四,dew,,研纲,dew,,
四,diabetes,,研纲,diabetes,,
四,diagnose,diagnosis,研纲,diagnose,,
四,diagram,,研纲,diagram,高中,diagram
四,dial,,研纲,dial,高中,dial
四,dialect,,研纲,dialect,,
四,dialog(ue),,研纲,dialog(ue),小学,dialog(ue)
四,diameter,,研纲,diameter,,
四,diamond,,研纲,diamond,高中,diamond
四,diary,,研纲,diary,高中,diary
四,dictate,dictation;dictator,研纲,dictate;dictation,高中,dictation
四,dictionary,,研纲,dictionary,初中,dictionary
四,die,dying,研纲,die,初中,die
六,diesel,,,,,
四,diet,dietary,研纲,diet,初中,diet
四,differ,difference;different,研纲,differ;difference;different,高考,differ;difference;different
六,differentiate,differentiation,研纲,differentiate,,
四,difficult,difficulty,研纲,difficult;difficulty,小学,difficult;difficulty
六,diffuse,diffusion,研纲,diffuse,,
四,dig,,研纲,dig,小学,dig
四,digest,digestion;digestive,研纲,digest,高中,digest
四,digit,digital,研纲,digital,高考,digital
无,digitize,,,,高中,digitize
四,dignity,dignify,研纲,dignity,高中,dignity
四,dilemma,,研纲,dilemma,高考,dilemma
四,diligent,diligence,研纲,diligent,高中,diligence
六,dilute,dilution,研纲,dilute,,
四,dim,,研纲,dim,高中,dim
四,dime,,,,,
四,dimension,dimensional,研纲,dimension,高考,dimension
六,diminish,,研纲,diminish,,
四,dine,diner,研纲,dine,高中,dine
四,dinner,,研纲,dinner,小学,dinner
六,dinosaur,,研纲,dinosaur,高考,dinosaur
四,dioxide,,研纲,dioxide,高考,dioxide
四,dip,,研纲,dip,高中,dip
四,diploma,,研纲,diploma,高中,diploma
四,diplomat,diplomatic;diplomacy,研纲,diplomatic,,
四,direct,direction;director,研纲,direct;direction;director,高中,direct;direction;director
六,directory,,研纲,directory,高考,directory
四,dirt,dirty,研纲,dirt;dirty,高中,dirt;dirty
四,disable,disabled;disability,研纲,disable,高考,disabled;disability
四,disagree,disagreement,,,高考,disagree;disagreement
四,disappear,disappearance,研纲,disappear,高中,disappear
四,disappoint,disappointment;disappointing;disappointed(高考),研纲,disappoint,初中,disappoint;disappointed
四,disapprove,disapproval,,,,
六,disarm,disarmament,,,,
四,disaster,disastrous,研纲,disaster;disastrous,初中,disaster
四,discard,,研纲,discard,高中,discard
六,discern,,研纲,discern,,
四,discharge,,,,,
四,discipline,disciplined;disciplinary,研纲,discipline,初中,discipline
六,disclose,disclosure,研纲,disclose,,
四,disco,,,,,
六,discord,,,,,
四,discount,,研纲,discount,高中,discount
四,discourage,,研纲,discourage,高考,discourage
六,discourse,,研纲,discourse,,
四,discover,discovery,研纲,discover;discovery,初中,discover;discovery
六,discreet,,研纲,discreet,,
六,discrepancy,,研纲,discrepancy,,
四,discriminate,discrimination;discriminatory,研纲,discriminate,高考,discrimination
四,discuss,discussion,研纲,discuss,初中,discuss;discussion
四,disease,,研纲,disease,初中,disease
四,disguise,,研纲,disguise,,
四,disgust,disgusting,研纲,disgust,高考,disgusting
四,dish,,研纲,dish,小学,dish
四,disintegrate,disintegration,,,,
四,disk/disc,,研纲,disk/disc,初中,disk/disc
四,dislike,,研纲,dislike,高考,dislike
六,dismantle,,,,,
六,dismay,,研纲,dismay,,
四,dismiss,dismissal,研纲,dismiss,初中,dismiss
四,disorder,,研纲,disorder,高中,disorder
六,dispatch/despatch,,研纲,dispatch/despatch,,
六,dispense,,,,,
六,disperse,,研纲,disperse,,
六,displace,displacement,研纲,displace,,
四,display,,研纲,display,初中,display
四,dispose,disposal,研纲,dispose;disposal,,
六,disposition,,研纲,disposition,,
四,dispute,disputable,研纲,dispute,,
六,disregard,,,,,
四,disrupt,disruptive;disruption,研纲,disrupt,,
六,dissent,,,,,
六,dissertation,,,,,
六,dissident,,,,,
无,dissipate,,研纲,dissipate,,
四,dissolve,,研纲,dissolve,高中,dissolve
四,distance,distant,研纲,distance;distant,初中,distance;distant
六,distil(l),,研纲,distil(l),,
四,distinct,distinction;distinctive,研纲,distinct;distinction,高考,distinction
四,distinguish,distinguishable,研纲,distinguish,高中,distinguish
六,distort,distortion,研纲,distort,,
四,distract,distraction,研纲,distract,,
四,distress,distressful,研纲,distress,,
四,distribute,distribution;distributive,研纲,distribute,高考,distribute
四,district,,研纲,district,初中,district
四,disturb,disturbance;disturbing(高考),研纲,disturb;disturbance,初中,disturb;disturbing
四,ditch,,研纲,ditch,,
四,dive,,研纲,dive,高中,dive
四,diverse,diversify;diversity,研纲,diverse,高考,diverse
六,divert,diversion,研纲,divert;diversion,,
四,divide,division;divisive,研纲,divide;division,初中,divide;division
六,dividend,,研纲,dividend,,
六,divine,,研纲,divine,,
四,divorce,,研纲,divorce,高中,divorce
四,dizzy,,研纲,dizzy,高考,dizzy
四,do,,研纲,do,小学,do
四,dock,,研纲,dock,,
四,doctor/Dr,doctorate;doctoral,研纲,doctor/Dr.,小学,doctor/Dr
六,doctrine,,研纲,doctrine,,
四,document,documentary,研纲,document;documentary,初中,document
六,dodge,,,,,
四,dog,,研纲,dog,小学,dog
六,dogma,,,,,
六,dole,,,,,
四,doll,,研纲,doll,小学,doll
四,dollar,,研纲,dollar,初中,dollar
四,dolphin,,,,高中,dolphin
六,domain,,研纲,domain,,
六,dome,,研纲,dome,,
四,domestic,,研纲,domestic,初中,domestic
四,dominate,domination;dominance;dominant,研纲,dominate;dominant,初中,dominate
四,donate,donation;donor,研纲,donate,高考,donate;donor
四,donkey,,研纲,donkey,高中,donkey
四,doom,,研纲,doom,,
四,door,doorway,研纲,door;doorway,小学,door
四,dormitory/dorm,,研纲,dormitory/dorm,高中,dormitory(dorm)
四,dose,dosage,研纲,dose,,
四,dot,,研纲,dot,高中,dot
四,double,,研纲,double,初中,double
四,doubt,doubtful;doubtless,研纲,doubt,初中,doubt
六,dough,,,,,
四,dove,,研纲,dove,,
四,down,,研纲,down,小学,down
六,downgrade,,,,,
四,download,,,,高考,download
四,downstairs,,研纲,downstairs,初中,downstairs
四,downtown,,研纲,downtown,高中,downtown
四,downward,downwards,研纲,downward,高中,downward(s)
六,doze,,研纲,doze,,
四,dozen,,研纲,dozen,初中,dozen
四,draft,,研纲,draft/draught,高中,draft
四,drag,,研纲,drag,初中,drag
四,dragon,,研纲,dragon,高中,dragon
四,drain,drainage,研纲,drain,,
四,drama,dramatic;dramatically,研纲,drama;dramatic,初中,drama;dramatic
四,drastic,drastically,研纲,drastic,,
四,draw,drawing,研纲,draw;drawing,小学,draw;drawing
六,drawback,,研纲,drawback,高考,drawback
四,drawer,,研纲,drawer,初中,drawer
六,dread,dreadful,研纲,dread,高中,dread
四,dream,dreamy,研纲,dream,初中,dream
四,dress,,研纲,dress,小学,dress
六,dressing,,,,,
四,drift,,研纲,drift,高中,drift
四,drill,,研纲,drill,高中,drill
四,drink,,研纲,drink,小学,drink
四,drip,,研纲,drip,,
四,drive,driver,研纲,drive;driver,小学,drive;driver
四,drop,,研纲,drop,初中,drop
四,dropout,,,,,
四,drought,,研纲,drought,,
四,drown,,研纲,drown,高中,drown
四,drug,,研纲,drug,初中,drug
四,drum,,研纲,drum,小学,drum
四,drunk,drunken;drunkard,研纲,drunk,高中,drunk
四,dry,dryer,研纲,dry,小学,dry
四,dual,,,,,
六,dub,,,,,
六,dubious,,研纲,dubious,,
四,duck,,研纲,duck,小学,duck
四,due,duly,研纲,due,初中,due
四,dull,,研纲,dull,初中,dull
四,dumb,,研纲,dumb,,
四,dump,,研纲,dump,,
无,dumpling,,研纲,dumpling,高中,dumpling
六,duplicate,duplication,研纲,duplicate,,
四,durable,durability,研纲,durable,,
四,duration,,研纲,duration,,
四,during,,研纲,during,初中,during
四,dusk,,研纲,dusk,高考,dusk
四,dust,dusty,研纲,dust,初中,dust;dusty
无,dustbin,,,,高中,dustbin
四,duty,,研纲,duty,初中,duty
六,dwarf,,研纲,dwarf,,
六,dwell,dweller;dwelling,研纲,dwell;dwelling,高中,dwelling
四,dye,,研纲,dye,高中,dye
四,dynamic,dynamics,研纲,dynamic,高考,dynamic
四,dynasty,,研纲,dynasty,高考,dynasty
四,each,,研纲,each,初中,each
四,eager,,研纲,eager,初中,eager
四,eagle,,研纲,eagle,高考,eagle
四,ear,,研纲,ear,小学,ear
四,early,,研纲,early,小学,early
四,earn,earnings,研纲,earn,初中,earn
四,earnest,,研纲,earnest,高中,earnest
四,earth,,研纲,earth,初中,earth
四,earthquake,,研纲,earthquake,高中,earthquake
四,ease,,研纲,ease,高中,ease
四,east,eastern,研纲,east;eastern,小学,east;eastern
六,Easter,,研纲,Easter,高考,Easter
四,easy,easily,研纲,easy,小学,easy
四,easy-going,,,,,
四,eat,,研纲,eat,小学,eat
无,ebb,,研纲,ebb,,
六,eccentric,,研纲,eccentric,,
四,echo,,研纲,echo,,
六,eclipse,,研纲,eclipse,,
四,ecology,ecological,研纲,ecology,高考,ecology
四,economics,economist,研纲,economics,,
四,economy,economic;economical,研纲,economy;economic;economical,初中,economy;economic
六,ecosystem,,,,高中,ecosystem
四,edge,,研纲,edge,初中,edge
六,edible,,研纲,edible,,
四,edit,editor;edition,研纲,edit;editor;edition,高考,editor;edition
四,editorial,,研纲,editorial,,
四,educate,education;educational;educator,研纲,educate;education,高中,educate;education;educator
四,effect,effective,研纲,effect;effective,初中,effect;effective
四,efficient,efficiency,研纲,efficient;efficiency,初中,efficient;efficiency
四,effort,,研纲,effort,初中,effort
四,egg,,研纲,egg,小学,egg
四,eggplant,,,,高考,eggplant
六,ego,egoism;egoist,研纲,ego,,
四,eight,,研纲,eight,小学,eight
四,eighteen,eighteenth(高考),研纲,eighteen,高考,eighteen;eighteenth
四,eighth,,,,高考,eighth
四,eighty,eightieth(高考),研纲,eighty,高考,eighty;eightieth
四,either,,研纲,either,初中,either
六,eject,ejection,研纲,eject,,
六,elaborate,elaboration,研纲,elaborate,,
六,elapse,,研纲,elapse,,
六,elastic,elasticity,研纲,elastic,,
四,elbow,,研纲,elbow,,
四,elder,elderly,研纲,elder,高中,elder;elderly
四,elect,election;elective,研纲,elect,初中,elect
六,electoral,electorate,,,,
四,electricity,electric(al);electrician,研纲,electricity;electric(al);electrician,高中,electricity;electric(al)
四,electron,electronic;electronically;electronics,研纲,electron;electronic,初中,electronic
四,elegant,elegance,研纲,elegant,高考,elegant
四,element,,研纲,element,初中,element
四,elementary,,研纲,elementary,,
四,elephant,,研纲,elephant,高中,elephant
四,elevate,elevation;elevator,研纲,elevate;elevator,高中,elevator
四,eleven,eleventh(高考),研纲,eleven,小学,eleven;eleventh
六,elicit,,,,,
六,eligible,eligibility,研纲,eligible,,
四,eliminate,elimination,研纲,eliminate,,
四,elite,,研纲,elite,,
六,eloquent,eloquence,研纲,eloquent,,
四,else,,研纲,else,初中,else
四,elsewhere,,研纲,elsewhere,初中,elsewhere
四,email/e-mail,,研纲,email/e-mail/electronic mail,初中,email/e-mail
六,emancipate,emancipation,,,,
六,embargo,,,,,
六,embark,,研纲,embark,,
四,embarrass,embarrassment,研纲,embarrass,高中,embarrass
四,embassy,,研纲,embassy,高考,embassy
六,embed,,研纲,embed,,
六,embody,embodiment,研纲,embody,,
四,embrace,,研纲,embrace,,
六,embroidery,,,,,
无,embryo,,研纲,embryo,,
四,emerge,emergence,研纲,emerge,初中,emerge
四,emergency,,研纲,emergency,初中,emergency
六,emigrate,emigration;emigrant,研纲,emigrate,,
六,eminent,eminence,研纲,eminent,,
四,emit,emission,研纲,emit,,
四,emotion,emotional,研纲,emotion,初中,emotion
四,emperor,empress,研纲,emperor,高考,emperor
四,emphasis,emphasize/-ise;emphatic,研纲,emphasis;emphasize/-ise,初中,emphasis;emphasize
四,empire,,研纲,empire,高中,empire
六,empirical,,研纲,empirical,,
四,employ,employment;employer;employee,研纲,employ;employment;employer;employee,初中,employ;employee
四,empty,emptiness,研纲,empty,小学,empty
六,emulate,emulation,,,,
四,enable,,研纲,enable,初中,enable
六,enact,enactment,,,,
六,enclose,enclosure,研纲,enclose;enclosure,高中,enclose
四,encounter,,研纲,encounter,高中,encounter
四,encourage,encouragement;encouraging,研纲,encourage,初中,encourage;encouragement
六,encyclop(a)edia,,研纲,encyclop(a)edia,,
四,end,ending;endless,研纲,end;ending,初中,end;ending;endless
四,endanger,,,,,
六,endeavo(u)r,,研纲,endeavo(u)r,,
六,endorse,endorsement,,,,
六,endow,endowment,研纲,endow,,
四,endure,endurance,研纲,endure;endurance,高中,endure
四,enemy,,研纲,enemy,初中,enemy
四,energy,energetic;energetically,研纲,energy;energetic,初中,energy;energetic
四,enforce,enforcement,研纲,enforce,,
四,engage,engagement,研纲,engage;engagement,初中,engage
四,engine,,研纲,engine,初中,engine
四,engineer,engineering,研纲,engineer;engineering,小学,engineer;engineering
四,enhance,enhancement,研纲,enhance,高中,enhance
四,enjoy,enjoyable;enjoyment,研纲,enjoy,小学,enjoy;enjoyable
四,enlarge,,研纲,enlarge,高考,enlarge
四,enlighten,enlightenment;enlightening,研纲,enlighten,,
六,enlist,,,,,
四,enormous,,研纲,enormous,高中,enormous
四,enough,,研纲,enough,初中,enough
四,enquire,enquiry,,;enquiry,,
四,enrich,,研纲,enrich,,
四,enroll,enrollment,研纲,enroll,,
六,ensue,,,,,
四,ensure,,研纲,ensure,初中,ensure
六,entail,,研纲,entail,,
四,enter,entrance;entry,研纲,enter;entrance;entry,初中,enter;entrance;entry
四,enterprise,enterprising,研纲,enterprise,初中,enterprise
