无,underway,,,,,,7271,underway
四,indicate,indication;indicative;indicator,研纲,indicate;indication;indicative,初中,indicate,786,indicate;indication;indicative;indicator
无,immobilize,,,,,,17376,immobilize
四,sixty,sixtieth(高考),,,高考,sixty;sixtieth,5722,sixty
四,contain,container;containment,研纲,contain,初中,contain;container,935,contain;container;containment
四,medicine,medicinal,研纲,medicine,初中,medicine,1481,medicine;medicinal
六,embroidery,,,,,,14746,embroidery
无,self-pity,,,,,,18308,self-pity
无,psychometric,,,,,,16085,psychometric
无,busted,,,,,,17882,busted
无,dissatisfaction,,,,,,8704,dissatisfaction
无,pompous,,,,,,17762,pompous
无,introspective,,,,,,18365,introspective
无,glowing,,,,,,7557,glowing
无,heavy-duty,,,,,,13971,heavy-duty
无,Shakespearean,,,,,,20078,Shakespearean
无,decry,,,,,,11946,decry
无,jug,,研纲,jug,,,9857,jug
六,spider,,研纲,spider,,,5627,spider
无,inordinate,,,,,,18136,inordinate
无,roomy,,,,,,13435,roomy
无,cosmological,,,,,,15347,cosmological
无,jut,,,,,,11433,jut
无,developed,,,,,,5033,developed
六,differentiate,differentiation,研纲,differentiate,,,6479,differentiate;differentiation
无,commander-in-chief,,,,,,17733,commander-in-chief
无,apologetically,,,,,,19699,apologetically
四,contact,,研纲,contact,初中,contact,1489/2270,contact
无,creatively,,,,,,13335,creatively
无,circumstantial,,,,,,13766,circumstantial
无,Norwegian,,,,,,10057/17107,Norwegian
无,searcher,,,,,,19255,searcher
无,three-time,,,,,,15931,three-time
无,dishonest,,,,,,12674,dishonest
四,garbage,,研纲,garbage,高中,garbage,3974,garbage
无,splay,,,,,,17555,splay
四,adjust,adjustment,研纲,adjust,高中,adjust;adjustment,2320,adjust;adjustment
无,immunization,,,,,,14000,immunization
无,macroeconomic,,,,,,15429,macroeconomic
无,macho,,,,,,11039,macho
无,lucid,,,,,,15766,lucid
四,party,,研纲,party,小学,party,352/12601,party
无,widowed,,,,,,14656,widowed
无,vaguely,,,,,,7009,vaguely
无,resurface,,,,,,14476,resurface
无,visiting,,,,,,5699,visiting
四,goose,,研纲,goose/(pl.geese),高中,goose,5602,goose
无,trembling,,,,,,16796,trembling
四,compel,compelling,研纲,compel,,,4499,compel;compelling
四,depress,depression,研纲,depress,高中,depress,11735,depress;depression
无,boisterous,,,,,,16559,boisterous
无,packing,,,,,,10547,packing
无,faceless,,,,,,16460,faceless
无,decor,,,,,,10130,decor
无,candid,,,,,,9649,candid
六,brigade,,研纲,brigade,高中,brigade,9497,brigade
无,decoy,,,,,,11110,decoy
无,hardwood,,,,,,9184,hardwood
无,outperform,,,,,,13097,outperform
四,false,falsehood,研纲,false,小学,false,2539,false;falsehood
无,wearing,,,,,,19720,wearing
无,weasel,,,,,,17952,weasel
无,parse,,,,,,19588,parse
无,trajectory,,,,,,7885,trajectory
无,disobey,,,,,,16093,disobey
六,appraise,appraisal,研纲,appraisal,,,13542,appraise;appraisal
无,athleticism,,,,,,20126,athleticism
四,prompt,,研纲,prompt,高中,prompt,3142/14858/15029,prompt
无,anti-abortion,,,,,,12611,anti-abortion
无,subset,,,,,,12250,subset
六,elaborate,elaboration,研纲,elaborate,,,4684/7131,elaborate;elaboration
无,fulfill,,,,,,5501,fulfill
四,crowd,crowded,研纲,crowd,初中,crowd,1277/4914,crowd;crowded
无,laity,,,,,,16794,laity
无,repose,,,,,,20161,repose
无,eyeglass,,,,,,15047,eyeglass
无,candor,,,,,,13572,candor
无,rerun,,,,,,14204,rerun
四,fatigue,,研纲,fatigue,,,4862/19615,fatigue
无,four-wheel,,,,,,19276,four-wheel
无,fifty-five,,,,,,16252,fifty-five
六,warranty,,,,,,9807,warranty
四,crown,,研纲,crown,高中,crown,5160/10419,crown
四,sentence,,研纲,sentence,小学,sentence,2053/5454,sentence
无,agribusiness,,,,,,20028,agribusiness
四,vain,vanity,研纲,vain;vanity,高考,vain,10391/13029,vain;vanity
四,youngster,,研纲,youngster,高中,youngster,4852,youngster
四,drink,,研纲,drink,小学,drink,1238/2040,drink
无,congested,,,,,,15128,congested
无,messaging,,,,,,16741,messaging
无,co-director,,,,,,16363,co-director
无,firearm,,,,,,6700,firearm
四,hello,,研纲,hello,小学,hello,2258/18206,hello
无,bacterium/(pl.bacteria),,研纲,bacterium/(pl.bacteria),高考,bacterium
无,judgement,,,,,,15112,judgement
无,works,,,,,,1646,works
四,alive,,研纲,alive,初中,alive,1541,alive
无,U-turn,,,,,,19661,U-turn
六,tournament,,,,高中,tournament,2785,tournament
无,flowering,,,,,,12574/18151,flowering
无,camcorder,,,,,,13261,camcorder
四,cycle,cycling;cyclist,研纲,cycle,初中,cycle;cyclist,2240/10636,cycle;cycling;cyclist
无,facilitator,,,,,,12392,facilitator
四,world,,研纲,world,小学,world,123,world
无,inflammation,,,,,,9393,inflammation
四,urgent,urgency,研纲,urgent,初中,urgent,5401,urgent;urgency
无,levee,,,,,,10187,levee
四,bundle,,研纲,bundle,,,6092/10930,bundle
无,fanatic,,,,,,11065,fanatic
无,cyclical,,,,,,12890,cyclical
六,thorn,thorny,研纲,thorn,,,11465,thorn;thorny
无,disembark,,,,,,19448,disembark
无,skewer,,,,,,13071,skewer
无,expressly,,,,,,14068,expressly
无,indirectly,,,,,,7139,indirectly
四,bacon,,研纲,bacon,初中,bacon,6506,bacon
无,hooded,,,,,,13295,hooded
无,antisocial,,,,,,11343,antisocial
四,candle,,研纲,candle,小学,candle,3965,candle
四,report,reporter,研纲,report;reporter,初中,report;reporter,451/477,report;reporter
无,transitory,,,,,,19929,transitory
无,skewed,,,,,,19462,skewed
无,kale,,,,,,17514,kale
四,pessimism,pessimistic;pessimist,研纲,pessimistic,,,13054,pessimism;pessimistic;pessimist
无,full-fledged,,,,,,13167,full-fledged
无,standout,,,,,,13589,standout
无,autopilot,,,,,,19457,autopilot
无,vertebra,,,,,,14764,vertebra
六,outrage,outrageous,研纲,outrage,,,5767,outrage;outrageous
六,diffuse,diffusion,研纲,diffuse,,,12763/13831,diffuse;diffusion
六,scramble,,研纲,scramble,,,4370,scramble
无,hand-held,,,,,,8777,hand-held
无,sclerosis,,,,,,14304,sclerosis
无,timbre,,,,,,19081,timbre
四,download,,,,高考,download,6473/14090,download
无,un-american,,,,,,19005,un-american
四,split,,研纲,split,初中,split,2933/6735/7366,split
无,sardonic,,,,,,19357,sardonic
四,champagne,,研纲,champagne,,,5466,champagne
无,expressed,,,,,,14420,expressed
无,peripheral,,,,,,8531,peripheral
无,grenade,,,,,,8048,grenade
四,level,,研纲,level,初中,level,339/4801/5769,level
无,sordid,,,,,,16817,sordid
无,videophone,,,,高考,videophone
六,lever,leverage,研纲,lever,,,7625,lever;leverage
四,preserve,preservation;preservative,研纲,preserve,初中,preserve,2229/10750,preserve;preservation;preservative
无,luminary,,,,,,18112,luminary
无,waterfowl,,,,,,16594,waterfowl
六,jeopardize/-ise,jeopardy,,,,,8130,jeopardize;jeopardy
无,postseason,,,,,,9952,postseason
无,pursuer,,,,,,17900,pursuer
六,recipe,,研纲,recipe,高考,recipe,2532,recipe
无,drugstore,,,,,,9472,drugstore
无,roost,,,,,,16933/19320,roost
无,cornstarch,,,,,,17210,cornstarch
六,afloat,,,,,,11529,afloat
无,adrenaline,,,,,,10686,adrenaline
无,astounding,,,,,,16042,astounding
无,loser,,,,,,5037,loser
六,savage,,研纲,savage,,,10275/12814,savage
六,cripple,,研纲,cripple,高中,cripple,9627/19050,cripple
无,sentry,,,,,,15342,sentry
无,zebra,,研纲,zebra,小学,zebra,14442,zebra
无,macro,,,,,,17076/18592,macro
无,Polish,,,,,,5831/8026/9721,Polish
无,misbehavior,,,,,,18072,misbehavior
四,clockwise,,研纲,clockwise,,,11831,clockwise
无,thong,,,,,,17129,thong
四,cross,crossing,研纲,cross,小学,cross;crossing,1398/3515,cross;crossing
无,raised,,,,,,7493,raised
四,drill,,研纲,drill,高中,drill,4814/5022,drill
无,pitfall,,,,,,11326,pitfall
无,corollary,,,,,,15473,corollary
无,ameliorate,,,,,,18310,ameliorate
无,spatially,,,,,,20166,spatially
无,decrepit,,,,,,17213,decrepit
四,earth,,研纲,earth,初中,earth,1730,earth
四,pulse,,研纲,pulse,高中,pulse,4376/13415,pulse
四,overthrow,,研纲,overthrow,高中,overthrow,8721/15100,overthrow
无,hereditary,,,,,,14286,hereditary
六,inflict,infliction,,,,,6576,inflict
四,worthwhile,,研纲,worthwhile,高考,worthwhile,7072,worthwhile
六,stumble,,研纲,stumble,,,4040,stumble
六,specialty/speciality,,研纲,specialty/speciality,,,4606,specialty
四,vary,variation;variable;variant;invariable(研),研纲,vary;variation;variable;invariable,高中,vary,2391,vary;variation;variable;variant
无,toll-free,,,,,,15437,toll-free
无,threatening,,,,,,11358,threatening
无,insensitive,,,,,,11901,insensitive
无,musket,,,,,,15715,musket
四,episode,,研纲,episode,,,2869,episode
无,vase,,研纲,vase,高中,vase,7151,vase
无,decency,,,,,,10641,decency
四,somewhere,,研纲,somewhere,初中,somewhere,1597,somewhere
四,scene,scenery;scenic,研纲,scene;scenery,高考,scene;scenery,739,scene;scenery;scenic
四,objective,,研纲,objective,高中,objective,2427/5080,objective
无,improperly,,,,,,11600,improperly
无,bathtub,,,,高考,bathtub,9994,bathtub
无,unduly,,,,,,15368,unduly
无,no-brainer,,,,,,19021,no-brainer
无,raiser,,,,,,19815,raiser
四,hinder,hindrance,研纲,hinder,,,8381,hinder;hindrance
四,scent,,研纲,scent,高中,scent,4514/17709,scent
四,exhibit,exhibition,研纲,exhibit;exhibition,初中,exhibition,3330/3860,exhibit;exhibition
无,faltering,,,,,,19878,faltering
无,adjunct,,,,,,12111,adjunct
无,altruistic,,,,,,16248,altruistic
无,inadequate,,,,,,5066,inadequate
四,subtract,subtraction,研纲,subtract,,,10488,subtract
六,hurricane,,研纲,hurricane,高中,hurricane,4561,hurricane
无,unscrew,,,,,,18878,unscrew
无,spirituality,,,,,,6558,spirituality
无,remaining,,,,,,2174,remaining
四,accept,acceptance;acceptable,研纲,accept;acceptance,初中,accept,767,accept;acceptance;acceptable
无,second-degree,,,,,,19651,second-degree
四,badge,,研纲,badge,,,6913,badge
无,two-year,,,,,,6586,two-year
无,collie,,,,,,18970,collie
无,rancher,,,,,,7616,rancher
无,mystic,,,,,,14760/17994,mystic
无,underwater,,,,,,9325/10572,underwater
无,affront,,,,,,16888,affront
无,preseason,,,,,,10728,preseason
无,painless,,,,,,14426,painless
四,access,accessible,研纲,access,初中,access;accessible,1117/4416,access;accessible
四,primitive,,研纲,primitive,高考,primitive,5883/14101,primitive
无,overzealous,,,,,,19451,overzealous
无,one-fifth,,,,,,14396,one-fifth
四,recite,recitation,研纲,recite,高中,recite,6492,recite;recitation
无,keg,,,,,,17283,keg
无,English-language,,,,,,15943,English-language
六,audit,auditing;auditor,研纲,audit,,,5580/12478,audit;auditing;auditor
无,crippled,,,,,,15635,crippled
无,specificity,,,,,,11319,specificity
无,crunchy,,,,,,14284,crunchy
四,audio,,研纲,audio,,,6063/9715,audio
四,intake,,,,,,6107,intake
四,key,,研纲,key,初中,key,1097/1472/9722,key
无,surprised,,,,,,1934,surprised
无,rafting,,,,,,17855,rafting
无,jaunt,,,,,,19245,jaunt
无,headway,,,,,,16123,headway
四,launch,,研纲,launch,初中,launch,1756/4944,launch
无,skylight,,,,,,13776,skylight
无,asphalt,,,,,,8462,asphalt
无,nondescript,,,,,,15178,nondescript
无,afield,,,,,,17993,afield
无,raisin,,,,,,9200,raisin
无,quell,,,,,,13345,quell
无,understate,,,,,,13384,understate
无,stopper,,,,,,18492,stopper
六,cricket,,研纲,cricket,高中,cricket,8542,cricket
无,tightly,,,,,,4152,tightly
四,vast,,研纲,vast,高中,vast,1979,vast
无,laughing,,,,,,15430,laughing
四,declare,declaration;declarative,研纲,declare;declaration,初中,declare,1749,declare;declaration
无,guiding,,,,,,6497,guiding
无,self-made,,,,,,18512,self-made
六,quest,,研纲,quest,,,4108,quest
无,posthumous,,,,,,20117,posthumous
无,recognizable,,,,,,8435,recognizable
无,sniper,,,,,,8248,sniper
四,dynamic,dynamics,研纲,dynamic,高考,dynamic,4017,dynamic;dynamics
四,sector,,研纲,sector,,,1988,sector
无,farmhouse,,,,,,8552,farmhouse
无,demeanor,,,,,,8729,demeanor
四,athlete,athletic,研纲,athlete,高中,athlete;athletic,1609,athlete;athletic
无,clergyman,,,,,,15875,clergyman
六,query,,,,,,10092/15793,query
无,dismal,,,,,,9680,dismal
无,rainstorm,,,,,,18178,rainstorm
无,year-long,,,,,,13562,year-long
无,geyser,,,,,,17325,geyser
六,dismay,,研纲,dismay,,,9213/16438,dismay
四,once,,研纲,once,初中,once,301/1191,once
无,altruism,,,,,,16167,altruism
四,carpet,,研纲,carpet,初中,carpet,4142/17964,carpet
无,holography,,,,高中,holography
无,fanfare,,,,,,13674,fanfare
无,wheelchair,,,,,,4660,wheelchair
无,basics,,,,,,6736,basics
无,overseer,,,,,,16511,overseer
四,kid,,研纲,kid,初中,kid,313/4997,kid
无,decompose,,,,,,16329,decompose
无,mangrove,,,,,,16089,mangrove
六,inventory,,研纲,inventory,,,4005,inventory
无,austere,,,,,,14185,austere
四,kin,,研纲,kin,,,7478,kin
无,shoddy,,,,,,17799,shoddy
四,kit,,研纲,kit,,,4058,kit
四,throughout,,研纲,throughout,初中,throughout,986/9732,throughout
无,warlord,,,,,,12546,warlord
无,reforming,,,,,,18950,reforming
无,fleece,,,,,,16336,fleece
四,transmit,transmission;transmitter,研纲,transmit;transmission,高中,transmit,4893,transmit;transmission;transmitter
无,phosphate,,,,,,17697,phosphate
无,extermination,,,,,,19516,extermination
四,technology/tech,technological,研纲,technology,初中,technology,586,technology;technological
六,consulate,consul,,,,,16235,consulate;consul
无,apathy,,,,,,14208,apathy
无,editor-in-chief,,,,,,17366,editor-in-chief
六,vaccine,vaccinate;vaccination,,,,,4212,vaccine;vaccinate;vaccination
无,litigation,,,,,,5281,litigation
无,early-morning,,,,,,19345,early-morning
无,famed,,,,,,8172,famed
无,specially,,,,,,8099,specially
无,bipolar,,,,,,10872,bipolar
无,expedite,,,,,,19774,expedite
无,graphical,,,,,,17577,graphical
六,fringe,,研纲,fringe,,,6113,fringe
无,foreground,,,,,,8739,foreground
四,feedback,,研纲,feedback,,,3929,feedback
六,folklore,,,,,,11706,folklore
无,rowing,,,,,,13994,rowing
四,timber,,研纲,timber,,,4948,timber
无,geriatric,,,,,,17445,geriatric
六,simulate,simulation,研纲,simulate,,,8044,simulate;simulation
四,between,,研纲,between,小学,between,140/5203,between
无,raspberry,,,,,,9012,raspberry
四,collar,,研纲,collar,高中,collar,4597,collar
无,antibody,,,,,,8980,antibody
无,lending,,,,,,8824,lending
四,overhead,,研纲,overhead,高考,overhead,5599/8385/11404,overhead
无,plagiarism,,,,,,19145,plagiarism
无,lettuce,,,,,,6689,lettuce
无,deprived,,,,,,17651,deprived
无,panelist,,,,,,12616,panelist
四,intact,,研纲,intact,,,4679,intact
无,invocation,,,,,,15738,invocation
四,seventeen,seventeenth(高考),,,高考,seventeen;seventeenth,6415,seventeen;seventeenth
六,juvenile,,研纲,juvenile,,,5330/13317,juvenile
无,alleyway,,,,,,16543,alleyway
无,blocker,,,,,,14155,blocker
无,intestine,,,,,,12009,intestine
无,trudge,,,,,,10954,trudge
无,confidentiality,,,,,,9243,confidentiality
四,wear,worn(高考),研纲,wear,小学,wear;worn,519/8937,wear;worn
无,dusky,,,,,,19520,dusky
无,wean,,,,,,14048,wean
四,weak,weaken;weakness,研纲,weak,小学,weak;weakness,2086,weak;weaken;weakness
四,overseas,,研纲,overseas,高中,overseas,5008/6534,overseas
四,overhear,,研纲,overhear,,,8697,overhear
四,leak,,研纲,leak,高中,leak,5227/6003,leak
无,cross-country,,,,,,9088,cross-country
四,lean,,研纲,lean,初中,lean,1530/5563,lean
无,blocked,,,,,,15459,blocked
无,rinsed,,,,,,17929,rinsed
四,leap,,研纲,leap,高中,leap,3655/5427,leap
四,brand-new,,,,,,8220,brand-new
无,high-quality,,,,,,7574,high-quality
无,deepening,,,,,,14514,deepening
无,payoff,,,,,,7792,payoff
四,leaf,,研纲,leaf,小学,leaf,1568/15698,leaf
无,defenseman,,,,,,19487,defenseman
四,lead,leader;leadership;leading,研纲,lead;leadership;leading,初中,lead;leader;leadership;leading,319/1577,lead;leader;leadership;leading
四,spaceship/spacecraft,,研纲,spaceship/spacecraft,高考,spaceship,11876,spaceship
四,sunlight,,,,高考,sunlight,3928,sunlight
无,drying,,,,,,13481,drying
无,Amish,,,,,,13363/17373,Amish
四,queue,,研纲,queue,高中,queue,16219,queue
无,easel,,,,,,11964,easel
四,passage,,研纲,passage,初中,passage,2230,passage
四,adequate,adequacy;adequately,研纲,adequate,高中,adequate,3326,adequate;adequacy;adequately
无,Serbian,,,,,,7411,Serbian
无,subsystem,,,,,,16659,subsystem
无,bustle,,,,,,13857,bustle
无,piazza,,,,,,19997,piazza
无,shredded,,,,,,10361,shredded
无,knocking,,,,,,16709,knocking
无,inhibitor,,,,,,13260,inhibitor
无,substantiate,,,,,,13022,substantiate
四,only,,研纲,only,初中,only,101/329,only
无,thumbnail,,,,,,15654,thumbnail
无,accepted,,,,,,6833,accepted
无,cadence,,,,,,12560,cadence
无,burrito,,,,,,16564,burrito
六,testimony,,研纲,testimony,,,2683,testimony
无,sesame,,,,,,12493,sesame
无,Aryan,,,,,,18289,Aryan
无,chemically,,,,,,13685,chemically
四,week,weekly,研纲,week;weekly,小学,week;weekly,188,week;weekly
六,hoist,,研纲,hoist,,,9652,hoist
四,weep,,研纲,weep,高中,weep,5793,weep
无,three-fourths,,,,,,16804,three-fourths
四,weed,,研纲,weed,高中,weed,4598/10318,weed
无,informational,,,,,,13991,informational
无,conceptualization,,,,,,13107,conceptualization
无,airstrip,,,,,,18598,airstrip
无,greatest,,,,,,1606,greatest
四,balloon,,研纲,balloon,高中,balloon,4827/16734,balloon
无,standoff,,,,,,11175,standoff
无,studied,,,,,,16585,studied
无,black-and-white,,,,,,7710,black-and-white
无,rethink,,,,,,7932,rethink
四,accent,,研纲,accent,高考,accent,4181/14550,accent
无,leek,,,,,,13150,leek
无,parka,,,,,,14054,parka
四,lorry,,研纲,lorry,初中,lorry
六,derail,derailment,,,,,10858,derail
无,misdeed,,,,,,18320,misdeed
无,reuse,,,,,,13378,reuse
无,hamlet,,,,,,11644,hamlet
无,spoke,,,,,,14156,spoke
四,fifty,fiftieth(高考),研纲,fifty,高考,fifty;fiftieth,3065,fifty
无,pennant,,,,,,13841,pennant
无,rosary,,,,,,14732,rosary
无,stalemate,,,,,,13825,stalemate
无,convection,,,,,,16802,convection
无,approved,,,,,,10334,approved
四,would,,研纲,would,小学,would,41,would
无,culturally,,,,,,5850,culturally
四,rabbit,,研纲,rabbit,小学,rabbit,4420,rabbit
四,customs,,,,高考,customs
无,eyewitness,,,,,,8803,eyewitness
无,sunspot,,,,,,20020,sunspot
六,warrant,,研纲,warrant,,,6085/6154,warrant
无,teacher-librarian,,,,,,15905,teacher-librarian
无,successfully,,,,,,3205,successfully
无,untitled,,,,,,18148,untitled
四,solid,solidity;solidify,研纲,solid,高中,solid,2027/10705,solid;solidify
四,meanwhile,,研纲,meanwhile,高中,meanwhile,1861,meanwhile
六,sniff,,研纲,sniff,高考,sniff,5950/18846,sniff
无,moose,,,,,,8147,moose
无,conspirator,,,,,,16209,conspirator
无,Taliban,,,,,,7068/9015,Taliban
四,left,leftist,研纲,left,小学,left,772/5274/12461,left;leftist
无,downed,,,,,,18549,downed
无,eavesdrop,,,,,,15423,eavesdrop
四,eleven,eleventh(高考),研纲,eleven,小学,eleven;eleventh,4319,eleven;eleventh
六,statute,statutory,研纲,statute,,,4194,statute;statutory
六,tickle,,,,,,9714,tickle
无,cardiac,,,,,,8186,cardiac
无,recliner,,,,,,18790,recliner
无,particularity,,,,,,18806,particularity
无,throb,,,,,,15253,throb
无,symbolically,,,,,,12894,symbolically
无,overdo,,,,高中,overdo,14612,overdo
无,Frenchman,,,,,,11982,Frenchman
无,unparalleled,,,,,,14409,unparalleled
无,rheumatoid,,,,,,18934,rheumatoid
四,example,exemplary;exemplify,研纲,example;exemplify,初中,example,855,example;exemplary;exemplify
无,midway,,,,,,12275,midway
无,reconnect,,,,,,13888,reconnect
无,plush,,,,,,12311,plush
无,feeding,,,,,,10987/13536,feeding
无,zombie,,,,,,13422,zombie
四,quiet,,研纲,quiet,小学,quiet,1442/12204/13569,quiet
无,resigned,,,,,,18027,resigned
无,hushed,,,,,,15756,hushed
无,glucose,,,,,,11984,glucose
四,address,,研纲,address,高中,address,1031/1820,address
无,troll,,,,,,11523/16747,troll
无,paneling,,,,,,17220,paneling
无,mathematician,,,,,,10784,mathematician
无,ramble,,,,,,17528,ramble
四,throw,,研纲,throw,小学,throw,678/6384,throw
无,chutney,,,,,,19375,chutney
无,stature,,,,,,8052,stature
四,fifth,,,,高考,fifth,2520,fifth
无,Czech,,,,,,7544/18603,Czech
无,quarantine,,,,,,14777,quarantine
无,illegitimate,,,,,,12309,illegitimate
无,acknowledgement,,,,,,13828,acknowledgement
四,confront,confrontation,研纲,confront,,,2437,confront;confrontation
无,self-worth,,,,,,16288,self-worth
无,top-rated,,,,,,19852,top-rated
六,illiterate,illiteracy,研纲,illiterate,,,12600,illiterate;illiteracy
无,intersection,,研纲,intersection,,,5842,intersection
无,pervade,,,,,,12374,pervade
四,implement,implementation,研纲,implement,高中,implement,2305/14294,implement;implementation
四,export,exportation,研纲,export,初中,export,3488/5373,export
无,others,,,,,,337,others
六,beset,,,,,,13830,beset
无,nestle,,,,,,8890,nestle
无,foyer,,,,,,9843,foyer
四,onto,,研纲,onto,初中,onto,929,onto
无,sparse,,,,,,10687,sparse
无,incision,,,,,,12836,incision
四,grandparent,grandfather/grandpa;grandmother/grandma/granny;grandparents(高考),研纲,grandmother,高考,grandfather/grandpa;grandmother/grandma/granny;grandparents,4735,grandparent;grandfather;grandmother
无,methane,,,,,,11437,methane
无,warden,,,,,,9548,warden
四,disco,,,,,,10837,disco
四,indispensable,,研纲,indispensable,,,9151,indispensable
无,perforation,,,,,,19818,perforation
四,lens,,研纲,lens,高中,lens,3580,lens
无,unfulfilled,,,,,,17520,unfulfilled
无,expanded,,,,,,6772,expanded
无,dogwood,,,,,,16351,dogwood
无,patiently,,,,,,8389,patiently
四,spoil,,研纲,spoil,高中,spoil,6507,spoil
四,lend,,研纲,lend,初中,lend,3583,lend
无,worsen,,,,,,8641,worsen
无,welt,,,,,,19722,welt
无,ticker,,,,,,19513,ticker
四,pilot,,研纲,pilot,初中,pilot,1785/11091,pilot
四,ticket,,研纲,ticket,小学,ticket,1585,ticket
无,cartilage,,,,,,12807,cartilage
无,bisexual,,,,,,12849,bisexual
四,concentrate,concentration,研纲,concentrate,初中,concentrate,2379,concentrate;concentration
四,expose,exposure,研纲,expose;exposure,高中,expose;exposure,2019,expose;exposure
四,magnet,magnetic,研纲,magnet;magnetic,高中,magnet,6371,magnet;magnetic
无,tundra,,,,,,12871,tundra
无,weld,,研纲,weld,,,15632,weld
无,tinker,,,,,,11570,tinker
四,automate,automation;automatic;automatically,研纲,automation;automatic,初中,automatic,17918,automate;automation;automatic;automatically
四,well,,研纲,well,小学,well,100/644/14406,well
无,handling,,,,,,5508,handling
四,outlook,,研纲,outlook,高中,outlook,5945,outlook
无,terra-cotta,,,,,,15904,terra-cotta
无,camping,,,,,,7554,camping
六,porcelain,,研纲,porcelain,,,8344,porcelain
无,observance,,,,,,13701,observance
四,gadget,gadgetry,,,,,9305,gadget
无,hilarious,,,,,,10910,hilarious
无,walk-in,,,,,,14793,walk-in
无,sunburnt,,,,高考,sunburnt
四,pioneer,,研纲,pioneer,高考,pioneer,4521/9284,pioneer
四,experiment,experimental,研纲,experiment,初中,experiment,2004/5213,experiment;experimental
无,loved,,,,,,6800,loved
四,flour,,研纲,flour,高中,flour,3460,flour
无,promiscuity,,,,,,19921,promiscuity
四,fierce,,研纲,fierce,初中,fierce,4531,fierce
无,apostle,,,,,,14642,apostle
无,antler,,,,,,12476,antler
六,custody,,,,,,4470,custody
无,spearhead,,,,,,11345,spearhead
无,destine,,,,,,7021,destine
无,mutation,,,,,,8798,mutation
无,glint,,,,,,13677/14401,glint
无,binary,,,,,,11460/16406,binary
无,deferred,,,,,,15894,deferred
四,fuck,,,,,,5108/7167,fuck
无,high-end,,,,,,9135,high-end
四,irony,ironic(al);ironically,研纲,irony,,,4383,irony;ironic;ironically
四,matter,,研纲,matter,初中,matter,529/1763/3769,matter
无,one-time,,,,,,7010,one-time
四,bandage,,研纲,bandage,高考,bandage,9653/19088,bandage
无,caterpillar,,,,,,13594,caterpillar
四,conjunction,,研纲,conjunction,,,7699/14686,conjunction
无,bedrock,,,,,,12842,bedrock
四,noise,noisy,研纲,noise;noisy,小学,noise;noisy,2030,noise;noisy
无,spout,,,,,,16051,spout
六,meadow,,研纲,meadow,高中,meadow,5652,meadow
无,hugely,,,,,,11899,hugely
无,quilt,,研纲,quilt,高中,quilt,6211,quilt
四,product,,研纲,product,初中,product,570,product
无,globalization,,,,,,6547,globalization
四,hyphen,,,,,
四,vinegar,,研纲,vinegar,高考,vinegar,5171,vinegar
四,premier,,研纲,premier,高考,premier,7760/15659/16425,premier
无,quill,,,,,,19835,quill
无,ballistic,,,,,,10186,ballistic
无,snipe,,,,,,18266,snipe
无,top-notch,,,,,,16396,top-notch
四,produce,production;productive;productivity,研纲,produce;production;productive;productivity,初中,produce;production,543/7110,produce;production;productive;productivity
无,quad,,,,,,11353,quad
无,overgrow,,,,,,18531,overgrow
无,overly,,,,,,6168,overly
无,scientifically,,,,,,10214,scientifically
无,holly,,,,,,18909,holly
无,infiltrate,,,,,,10646,infiltrate
无,lingerie,,,,,,15684,lingerie
无,heartbreaking,,,,,,12878,heartbreaking
四,hostile,hostility,研纲,hostile,,,4206,hostile;hostility
四,fuel,,研纲,fuel,初中,fuel,1567/5243,fuel
无,spool,,,,,,17083,spool
无,spook,,,,,,13307,spook
无,flora,,,,,,13294,flora
无,irreversible,,,,,,12914,irreversible
无,celestial,,,,,,9014,celestial
无,marijuana,,,,,,5056,marijuana
无,decode,,,,高中,decode,14246,decode
无,lab,,,,,,2108,lab
无,explosives,,,,,,7382,explosives
六,lad,,研纲,lad,高中,lad,9581,lad
四,pray,prayer,研纲,pray;prayer,高中,pray;prayer,2421,pray;prayer
无,bulwark,,,,,,19936,bulwark
无,monologue,,,,,,10598,monologue
四,lag,,研纲,lag,,,8612/11495,lag
无,burger,,,,,,7387,burger
无,coarsely,,,,,,12114,coarsely
四,function,functional,研纲,function,初中,function,1449/3270,function;functional
四,spoon,spoonful,研纲,spoon,小学,spoon;spoonful,4384/11183,spoon;spoonful
四,west,western;westerner,研纲,west;western,小学,west;western,665,west;western
四,raise,,研纲,raise,初中,raise,434/8827,raise
无,delinquency,,,,,,12488,delinquency
四,quite,,研纲,quite,初中,quite,562,quite
无,grisly,,,,,,15960,grisly
四,lap,,研纲,lap,高中,lap,3387/14360,lap
无,pitcher,,,,,,3510,pitcher
无,revere,,,,,,10915,revere
无,surfer,,,,,,11857,surfer
无,lax,,,,,,13406,lax
四,law,lawful,研纲,law,初中,law,288,law;lawful
无,fine-tuning,,,,,,18497,fine-tuning
四,lay,,研纲,lay,初中,lay,805/7900,lay
四,lest,,研纲,lest,,,9016,lest
无,revert,,,,,,10316,revert
四,less,,研纲,less,,,478/620,less
四,adventure,adventurer;adventurous,研纲,adventure,高中,adventure,2885,adventure;adventurer;adventurous
无,conflicting,,,,,,6597,conflicting
无,redraw,,,,,,18222,redraw
四,condition,conditional;conditioner;unconditional(高考),研纲,condition,初中,condition;unconditional,630/11179,condition;conditional;conditioner;unconditional
